Experiment,Time(min),Input 1 Pre,Input 2 Pre,Input 1,Input 2,Observable 1 mean,Observable 1 sd,Observable 2 mean	,Observable 2 sd,Observable 3 mean,Observable 3 sd,Observable 4 mean,Observable 4 sd
6,145,1,1e-07,0.32,28,0.28054,0.027797,8.2322,0.85964,266.27,24.002,619.42,61.553
6,150,1,1e-07,0.34,34,0.30469,0.030145,9.3955,0.89021,260.59,25.157,605.47,60.422
6,155,1,1e-07,0.36,38,0.26476,0.032124,8.7618,0.94685,251.65,26.506,564.04,59.383
6,160,1,1e-07,0.32,24,0.372,0.034046,10.98,1.0163,243.54,28.102,538.62,58.408
6,165,1,1e-07,0.36,33,0.36903,0.03112,10.338,1.007,269.51,29.833,619.46,57.371
6,170,1,1e-07,0.36,35,0.36756,0.033889,10.986,1.0438,329.41,31.665,459.39,56.352
6,175,1,1e-07,0.35,24,0.31784,0.034321,10.13,1.0859,401.72,33.684,492.96,55.363
6,180,1,1e-07,0.35,24,0.27787,0.033582,9.0987,1.0677,329.22,35.79,538.95,54.351
6,185,1,1e-07,0.35,26,0.31371,0.033467,11.303,1.0519,416.75,37.891,570.34,53.324
6,190,1,1e-07,0.39,36,0.3988,0.033449,10.094,1.0481,403.44,40.026,456.52,52.299
6,195,1,1e-07,0.39,36,0.31614,0.036672,10.791,1.0946,423.24,42.325,510.74,51.342
6,200,1,1e-07,0.38,27,0.408,0.037175,10.871,1.1353,502.95,44.862,470.78,50.423
6,205,1,1e-07,0.38,29,0.35512,0.036447,12.388,1.1258,512.36,47.514,477.54,49.493
6,210,1,1e-07,0.39,35,0.3713,0.036333,10.242,1.1276,510,50.214,468.37,48.555
6,215,1,1e-07,0.41,33,0.39797,0.037122,11.004,1.159,466.64,53.059,457.46,47.636
6,220,1,1e-07,0.41,34,0.38411,0.038858,12.378,1.1765,551.5,56.076,486.29,46.755
6,225,1,1e-07,0.44,42,0.40996,0.039129,13.191,1.1968,731.53,59.232,424.6,45.897
6,230,1,1e-07,0.44,43,0.50419,0.04159,13.04,1.2544,640.33,62.615,397.29,45.08
6,235,1,1e-07,0.44,38,0.41091,0.041975,14.132,1.3097,676.04,66.28,403.51,44.285
6,240,1,1e-07,0.47,45,0.47359,0.042035,14.567,1.333,793.94,70.133,460.56,43.493
6,245,1,1e-07,0.47,43,0.45966,0.044463,16.493,1.3883,805.73,74.169,432.78,42.732
6,250,1,1e-07,0.44,31,0.40888,0.044842,15.864,1.4266,703.19,78.394,435.64,41.991
6,255,1,1e-07,0.42,12,0.40503,0.042482,13.805,1.4001,743.85,82.623,448.36,41.227
6,260,1,1e-07,0.4,9,0.41856,0.040501,11.583,1.2821,863.44,86.527,491.19,40.435
6,265,1,1e-07,0.39,13,0.35954,0.038579,11.929,1.1641,759.01,89.92,410.25,39.632
6,270,1,1e-07,0.42,7,0.42043,0.037472,10.055,1.0811,979.87,92.898,368.88,38.835
6,275,1,1e-07,0.4,11,0.4055,0.039719,10.202,0.9787,1162.1,95.484,334.69,38.092
6,280,1,1e-07,0.39,7,0.35088,0.038457,6.5636,0.90926,996.59,97.699,346.76,37.386
6,285,1,1e-07,0.43,10,0.3973,0.037453,8.8244,0.82867,783,99.591,323.02,36.698
6,290,1,1e-07,0.41,8,0.42283,0.040523,8.4224,0.7733,938.61,101.19,392.69,36.078
6,295,1,1e-07,0.42,4,0.37259,0.039389,7.2229,0.71498,937.35,102.54,265,35.499
6,300,1,1e-07,0.41,9,0.39326,0.040018,6.5816,0.6441,1035.4,103.56,330.23,34.957
6,305,1,1e-07,0.41,2,0.39926,0.03931,4.4532,0.60719,875.09,104.32,371.07,34.446
6,310,1,1e-07,0.43,4,0.36549,0.039199,4.6478,0.54002,1076,104.81,396.51,33.966
6,315,1,1e-07,0.41,1e-07,0.46332,0.040795,3.8785,0.49137,1219.9,104.93,313.01,33.537
6,320,1,1e-07,0.4,3,0.428,0.039431,4.8983,0.42893,899.78,104.68,301.27,33.137
6,325,1,1e-07,0.42,5,0.42901,0.038412,4.5236,0.38941,941.1,104.08,282.74,32.754
6,330,1,1e-07,0.41,1e-07,0.43221,0.039866,3.0736,0.36489,1305,103.33,326.01,32.417
6,335,1,1e-07,0.42,4,0.38774,0.039286,3.0871,0.31853,1205.6,102.35,308.41,32.115
6,340,1,1e-07,0.4,11,0.3603,0.040002,2.8797,0.29802,1015.2,101.14,365.29,31.851
6,345,1,1e-07,0.39,3,0.35233,0.038501,3.2172,0.31508,1088.7,100.13,314.4,31.606
6,350,1,1e-07,0.41,13,0.37354,0.03746,2.4616,0.29002,946.38,99.252,293.48,31.368
6,355,1,1e-07,0.37,9,0.402,0.038911,3.426,0.31807,1199,98.588,352.7,31.166
6,360,1,1e-07,0.37,16,0.34105,0.035911,3.3121,0.32259,802.77,98.301,368.49,30.958
6,365,1,1e-07,0.4,17,0.36307,0.035443,3.7352,0.36149,1033.4,98.455,364.66,30.745
6,370,1,1e-07,0.36,20,0.3786,0.037789,3.6548,0.40044,1063.9,99.215,351.85,30.568
6,375,1,1e-07,0.35,21,0.34648,0.03493,4.6508,0.44941,972.39,100.56,349.99,30.379
6,380,1,1e-07,0.37,23,0.39539,0.033677,5.4815,0.49716,897.52,102.47,310.85,30.159
6,385,1,1e-07,0.35,23,0.36741,0.035094,4.9628,0.54883,1222.2,104.89,222.12,29.948
6,390,1,1e-07,0.34,25,0.36934,0.033703,5.2611,0.59393,1094.6,107.73,290.05,29.727
6,395,1,1e-07,0.31,28,0.37098,0.032679,6.3322,0.64328,994.37,110.92,295.59,29.481
6,400,1,1e-07,0.29,27,0.27634,0.0301,6.2041,0.70134,1264.8,114.48,316.2,29.198
6,405,1,1e-07,0.3,26,0.29819,0.028085,8.3189,0.74704,1175.4,118.35,313.66,28.875
6,410,1,1e-07,0.29,27,0.27886,0.028577,7.8708,0.78193,1324.2,122.4,306.88,28.548
6,415,1,1e-07,0.29,27,0.30883,0.027847,8.406,0.81738,1398.1,126.57,270.73,28.22
6,420,1,1e-07,0.28,27,0.28203,0.027733,6.8868,0.84833,1270.2,130.83,296.82,27.891
6,425,1,1e-07,0.24,23,0.27575,0.026909,8.8077,0.87534,1025,135.11,276.76,27.557
6,430,1,1e-07,0.27,22,0.25575,0.023554,8.5029,0.87895,1042.6,139.35,258.23,27.19
6,435,1,1e-07,0.27,23,0.23879,0.02545,9.9782,0.87711,1705.8,143.47,252.14,26.835
6,440,1,1e-07,0.25,18,0.24447,0.025746,9.5067,0.88049,1676.2,147.46,228.81,26.507
6,445,1,1e-07,0.25,18,0.22196,0.024179,9.2775,0.85848,1553.7,151.27,248.78,26.174
6,450,1,1e-07,0.25,22,0.23408,0.023935,7.6119,0.83927,1465.5,154.85,220.05,25.844
6,455,1,1e-07,0.27,16,0.21367,0.023897,7.7909,0.84247,1674.9,158.29,244.73,25.526
6,460,1,1e-07,0.28,12,0.29984,0.025504,8.0302,0.81531,1796.7,161.57,264.78,25.238
6,465,1,1e-07,0.24,13,0.24315,0.026561,8.7493,0.77162,1603.8,164.53,252.12,24.981
6,470,1,1e-07,0.24,8,0.21735,0.0235,6.481,0.73848,1582.5,167.18,267.8,24.711
6,475,1,1e-07,0.25,3,0.27212,0.023022,7.0362,0.68459,1421.7,169.51,228.14,24.435
6,480,1,1e-07,0.28,2,0.24003,0.023754,6.0384,0.61258,1652.1,171.37,268.36,24.178
6,485,1,1e-07,0.27,2,0.2813,0.026288,5.6071,0.54472,1568.2,172.69,270.11,23.966
6,490,1,1e-07,0.26,8,0.23524,0.025877,4.7404,0.48549,1988.2,173.46,261.01,23.776
6,495,1,1e-07,0.26,1e-07,0.25265,0.025006,4.7725,0.46374,1646.2,173.91,233.93,23.59
6,500,1,1e-07,0.28,1e-07,0.22875,0.02487,3.9916,0.40482,1611.4,174.01,260.9,23.411
6,505,1,1e-07,0.27,3,0.24113,0.026462,3.5316,0.35338,1598,173.54,224.03,23.262
6,510,1,1e-07,0.26,7,0.24984,0.025904,3.5228,0.32345,1822.3,172.66,202.49,23.129
6,515,1,1e-07,0.27,1,0.27028,0.02501,3.0654,0.3173,1467.5,171.68,217.12,22.999
6,520,1,1e-07,0.27,1,0.27702,0.025677,2.7674,0.28197,1764.5,170.53,253.79,22.883
6,525,1,1e-07,0.27,2,0.26921,0.025782,2.6036,0.25114,1709.6,168.99,234.7,22.785
6,530,1,1e-07,0.27,4,0.28422,0.025798,1.9899,0.22921,1595,167.14,247.9,22.701
6,535,1,1e-07,0.26,11,0.26626,0.0258,2.532,0.22006,1288.7,165.19,241.41,22.63
6,540,1,1e-07,0.28,15,0.201,0.024994,2.4749,0.24702,1487.6,163.64,213.19,22.562
6,545,1,1e-07,0.29,16,0.27804,0.026481,2.5768,0.29052,1741.9,162.94,268.24,22.513
6,550,1,1e-07,0.28,18,0.30105,0.02752,3.5582,0.3335,1865.9,163.05,245.81,22.487
6,555,1,1e-07,0.28,18,0.23915,0.026876,3.4647,0.38099,1439,163.82,251.06,22.461
6,560,1,1e-07,0.28,22,0.30676,0.026775,4.7664,0.42245,1507.3,165.12,188.87,22.429
6,565,1,1e-07,0.27,19,0.25989,0.026759,5.1364,0.47862,1802.4,166.89,268.86,22.394
6,570,1,1e-07,0.24,18,0.26403,0.02595,5.0742,0.51267,1848.2,168.98,256.39,22.347
6,575,1,1e-07,0.27,21,0.25149,0.023405,4.8975,0.5374,1661.9,171.21,188.89,22.269
6,580,1,1e-07,0.25,23,0.25552,0.025427,6.2651,0.57396,1554.9,173.58,197.24,22.197
6,585,1,1e-07,0.26,27,0.24808,0.02413,5.8921,0.61587,1766.6,176.1,181.4,22.122
6,590,1,1e-07,0.27,25,0.22719,0.024733,7.5117,0.67242,1764.8,178.8,241.87,22.044
6,595,1,1e-07,0.26,25,0.27377,0.025634,7.788,0.7118,1713.6,181.63,244.11,21.977
6,600,1,1e-07,0.27,22,0.26465,0.024968,7.6614,0.74618,1929.7,184.48,219.21,21.905
6,605,1,1e-07,0.27,19,0.18435,0.025671,7.7372,0.76121,1749.3,187.28,196.46,21.835
6,610,1,1e-07,0.26,17,0.2631,0.02578,8.1986,0.75935,1969.4,189.92,228.98,21.767
6,615,1,1e-07,0.25,15,0.25323,0.024991,7.8156,0.74774,1958,192.36,204.68,21.692
6,620,1,1e-07,0.26,8,0.25295,0.024062,8.0734,0.72762,1994.2,194.56,204.75,21.605
6,625,1,1e-07,0.26,10,0.21021,0.024723,6.4449,0.67511,1978.4,196.45,207.74,21.522
6,630,1,1e-07,0.28,6,0.21431,0.024826,6.6027,0.63925,1989.8,197.97,197.38,21.445
6,635,1,1e-07,0.27,1e-07,0.28375,0.026455,5.4675,0.58798,1683.6,199.14,241.32,21.386
6,640,1,1e-07,0.25,1e-07,0.2393,0.025903,5.1197,0.51326,1858.7,199.8,223.29,21.332
6,645,1,1e-07,0.26,1e-07,0.24212,0.024204,4.6416,0.44804,2169,199.87,210.29,21.264
6,650,1,1e-07,0.28,1e-07,0.23199,0.024745,4.0896,0.39111,1746.9,199.38,219.3,21.199
6,655,1,1e-07,0.26,1e-07,0.26305,0.026442,2.9695,0.34141,1688,198.35,259.43,21.159
6,660,1,1e-07,0.28,1e-07,0.19421,0.025094,2.6216,0.29803,1666.3,196.8,223.27,21.12
6,665,1,1e-07,0.29,1e-07,0.28035,0.026497,2.4269,0.26016,1975.7,194.77,187.83,21.095
6,670,1,1e-07,0.28,1e-07,0.29161,0.027522,2.3375,0.2271,2118.8,192.28,176.92,21.093
6,675,1,1e-07,0.3,1e-07,0.25479,0.026876,1.6359,0.19824,1654.9,189.35,211.91,21.096
6,680,1,1e-07,0.3,1e-07,0.27125,0.028388,2.0016,0.17305,1790.1,186.01,176.01,21.118
6,685,1,1e-07,0.31,1e-07,0.28359,0.028624,1.4964,0.15106,2172.5,182.31,237.67,21.157
6,690,1,1e-07,0.33,1e-07,0.36535,0.029467,1.403,0.13187,1690,178.26,164.64,21.212
6,695,1,1e-07,0.32,1e-07,0.36557,0.031212,1.2896,0.11511,1599.1,173.89,184.17,21.295
6,700,1,1e-07,0.33,1e-07,0.32303,0.030677,0.93338,0.10048,1455.8,169.25,217.66,21.388
6,705,1,1e-07,0.34,1e-07,0.35532,0.031401,0.81492,0.087715,1517.4,164.38,208.65,21.494
6,710,1,1e-07,0.35,1e-07,0.2963,0.03232,0.695,0.076569,1448.7,159.3,255.53,21.621
6,715,1,1e-07,0.36,1e-07,0.40023,0.03327,0.67323,0.06684,1267.4,154.07,186.89,21.77
6,720,1,1e-07,0.36,5,0.39142,0.034224,0.61874,0.058346,1377.1,148.7,236.4,21.942
6,725,1,1e-07,0.38,9,0.35664,0.034373,0.66618,0.075897,1438.6,143.87,198.2,22.128
6,730,1,1e-07,0.38,4,0.39429,0.03601,1.1641,0.11119,1368.2,140.4,255.64,22.335
6,735,1,1e-07,0.37,9,0.36529,0.036265,1.2043,0.11703,1540.2,137.79,247.66,22.549
6,740,1,1e-07,0.37,7,0.361,0.035498,1.8515,0.1471,1391.5,135.82,198.93,22.753
6,745,1,1e-07,0.36,10,0.43752,0.035379,1.9353,0.16336,1316.6,134.54,238.55,22.943
6,750,1,1e-07,0.41,24,0.24509,0.034554,1.8316,0.19253,1292.3,133.82,251.43,23.115
6,755,1,1e-07,0.39,18,0.38618,0.038457,3.202,0.2879,1472.3,134.41,232.22,23.307
6,760,1,1e-07,0.39,21,0.35196,0.037453,3.5905,0.34119,1354.3,136.12,221.96,23.487
6,765,1,1e-07,0.37,14,0.37489,0.037297,4.0662,0.40269,1326.3,138.42,267.32,23.636
6,770,1,1e-07,0.34,11,0.34925,0.035659,3.9985,0.42142,1505.1,140.94,241.32,23.745
6,775,1,1e-07,0.34,16,0.35407,0.032985,3.5094,0.42279,1357.3,143.32,204.47,23.801
6,780,1,1e-07,0.34,16,0.31494,0.032567,3.9539,0.44896,1201.8,145.65,240.62,23.825
6,785,1,1e-07,0.32,18,0.33013,0.032502,5.6482,0.4718,1603.9,148.05,212.33,23.833
6,790,1,1e-07,0.34,18,0.34014,0.030879,5.074,0.50172,1703.9,150.55,206.59,23.816
6,795,1,1e-07,0.33,18,0.28683,0.032238,5.7955,0.52784,1451.1,153.13,219.75,23.793
6,800,1,1e-07,0.35,20,0.30468,0.031644,5.6301,0.55064,1747.4,155.76,239.3,23.764
6,805,1,1e-07,0.33,19,0.36677,0.033164,5.5811,0.58053,1735.7,158.43,212.95,23.737
6,810,1,1e-07,0.31,21,0.30834,0.031789,4.9403,0.60163,1814.4,161.11,202.46,23.697
6,815,1,1e-07,0.3,19,0.29525,0.029961,5.8859,0.63004,1833.9,163.82,196.01,23.628
6,820,1,1e-07,0.32,15,0.35854,0.028869,5.9796,0.64484,1789.5,166.52,221.84,23.536
6,825,1,1e-07,0.33,16,0.31083,0.030312,6.5087,0.6378,1689.4,169.09,212.6,23.45
6,830,1,1e-07,0.31,9,0.32303,0.031343,5.6952,0.63664,1545.6,171.47,228.19,23.378
6,835,1,1e-07,0.3,7,0.38225,0.029892,6.4814,0.60068,1687.6,173.58,218.56,23.297
6,840,1,1e-07,0.3,7,0.27031,0.028859,5.7946,0.5593,2013.7,175.27,246.97,23.201
6,845,1,1e-07,0.31,1e-07,0.29167,0.028697,5.6765,0.52318,1823.6,176.57,263.54,23.102
6,850,1,1e-07,0.31,1e-07,0.26598,0.029479,4.8541,0.4567,1467.5,177.35,180.92,23.013
6,855,1,1e-07,0.31,1e-07,0.32624,0.029601,4.0224,0.39867,1656.4,177.48,236.78,22.934
6,860,1,1e-07,0.33,1e-07,0.29196,0.02962,3.3293,0.34801,1604.6,176.98,237.85,22.864
6,865,1,1e-07,0.32,1e-07,0.24965,0.031235,3.4218,0.30379,2132.2,175.91,190.74,22.815
6,870,1,1e-07,0.34,1e-07,0.27996,0.030681,2.4209,0.26519,1646.6,174.28,221.03,22.777
6,875,1,1e-07,0.34,1e-07,0.30688,0.032208,2.106,0.23149,1754.2,172.15,237.55,22.758
6,880,1,1e-07,0.33,1e-07,0.31199,0.032446,1.7314,0.20207,1862.7,169.55,257.72,22.758
6,885,1,1e-07,0.35,1e-07,0.31244,0.031677,1.7526,0.1764,1733.6,166.52,296.47,22.762
6,890,1,1e-07,0.35,1e-07,0.32085,0.033169,1.602,0.15398,1513.7,163.12,187.84,22.786
6,895,1,1e-07,0.34,1e-07,0.3131,0.033402,1.6076,0.13442,1531.2,159.37,192.45,22.83
6,900,1,1e-07,0.35,1e-07,0.31716,0.032632,0.99417,0.11734,1367.3,155.32,192.25,22.88
6,905,1,1e-07,0.36,1e-07,0.34248,0.033319,0.86992,0.10243,1695.3,151.03,225.74,22.945
6,910,1,1e-07,0.37,1e-07,0.30416,0.034232,0.88663,0.089411,1650.7,146.52,239.72,23.035
6,915,1,1e-07,0.36,1e-07,0.35581,0.035181,0.90011,0.078049,1245.5,141.84,220.68,23.152
6,920,1,1e-07,0.37,1e-07,0.35096,0.034523,0.70029,0.068131,1431.9,137.02,245.42,23.28
6,925,1,1e-07,0.36,1e-07,0.37184,0.035226,0.59361,0.059474,1246.3,132.1,220.41,23.425
6,930,1,1e-07,0.37,1e-07,0.33038,0.03453,0.52544,0.051917,1219.3,127.12,256.49,23.582
6,935,1,1e-07,0.4,8,0.39129,0.035228,0.43475,0.04532,1246.5,122.1,252.49,23.758
6,940,1,1e-07,0.37,1e-07,0.34524,0.037756,0.73983,0.079505,1200.7,118.03,243.92,23.977
6,945,1,1e-07,0.37,1e-07,0.34747,0.035731,0.72842,0.069402,1051.9,114.62,260.15,24.195
6,950,1,1e-07,0.38,10,0.39409,0.035415,0.67505,0.060583,1177.4,110.99,264.95,24.405
6,955,1,1e-07,0.35,6,0.4269,0.036172,0.98906,0.10282,994.57,108.19,220.47,24.629
6,960,1,1e-07,1e-07,44,0.37679,0.033871,1.1197,0.11971,1093.3,106.49,257.75,24.83
6,965,1,1e-07,0.02,44,0.055268,0.0052864,2.9979,0.32419,998.48,107.66,244.19,24.604
6,970,1,1e-07,1e-07,44,0.023689,0.002438,4.225,0.50269,1201,112.18,266.32,24.033
6,975,1,1e-07,0.08,44,0.0038301,0.00038051,6.2115,0.6585,1383.3,118.45,241.21,23.374
6,980,1,1e-07,0.02,44,0.083409,0.0065109,8.4402,0.79452,1391.3,125.62,201.09,22.903
6,985,1,1e-07,0.09,44,0.026894,0.0026291,8.9968,0.91325,1185.8,133.12,200.19,22.441
6,990,1,1e-07,0.05,44,0.08715,0.0076683,11.984,1.0169,1653.7,140.7,204,22.064
6,995,1,1e-07,0.05,43,0.05365,0.005229,11.409,1.1074,1535.5,148.16,195.11,21.708
6,1000,1,1e-07,0.09,43,0.048947,0.0048483,13.056,1.1814,1843.1,155.41,216.71,21.333
6,1005,1,1e-07,0.09,42,0.078557,0.0080147,12.703,1.2459,1347.5,162.39,173.39,21.029
6,1010,1,1e-07,0.14,41,0.085429,0.0085089,14.192,1.2973,1450.5,169.05,210.18,20.772
6,1015,1,1e-07,0.06,38,0.098811,0.012618,14.737,1.3372,1635.6,175.34,241.98,20.586
6,1020,1,1e-07,0.13,36,0.075707,0.006808,15.82,1.357,1541.9,181.25,205.86,20.352
6,1025,1,1e-07,0.11,36,0.12164,0.011546,11.014,1.3643,1912,186.79,162.59,20.15
6,1030,1,1e-07,0.15,32,0.11026,0.010673,15.098,1.3707,1865.8,191.96,192.75,19.977
6,1035,1,1e-07,0.14,30,0.15494,0.013762,14.209,1.3563,2059.8,196.77,206.23,19.842
6,1040,1,1e-07,0.15,26,0.11527,0.013438,12.893,1.3338,1799.3,201.2,183.74,19.724
6,1045,1,1e-07,0.18,23,0.13349,0.014194,12.357,1.2941,2133.7,205.27,209.31,19.615
6,1050,1,1e-07,0.17,15,0.16833,0.016731,11.215,1.2445,2082,208.97,163.09,19.54
6,1055,1,1e-07,0.2,18,0.18536,0.016321,11.228,1.1612,2016.9,212.29,207.79,19.473
6,1060,1,1e-07,0.2,12,0.19614,0.018676,10.074,1.1036,2081.3,215.22,183.37,19.428
6,1065,1,1e-07,0.2,14,0.17398,0.019044,9.5373,1.0232,2156.6,217.79,192.72,19.397
6,1070,1,1e-07,0.26,23,0.18892,0.019101,9.2258,0.96313,1958.6,220,170.15,19.366
6,1075,1,1e-07,0.27,25,0.27394,0.023949,8.5263,0.95558,2032.7,221.95,187.04,19.377
6,1080,1,1e-07,0.26,19,0.28488,0.025512,8.927,0.95898,2216.5,223.73,189.52,19.418
6,1085,1,1e-07,0.29,24,0.24468,0.024949,10.775,0.93199,2413.6,225.33,218.42,19.455
6,1090,1,1e-07,0.27,17,0.24794,0.027281,9.8055,0.9334,1989.2,226.74,197.06,19.503
6,1095,1,1e-07,0.3,21,0.22559,0.026032,8.5416,0.89967,2035,227.97,183.02,19.543
6,1100,1,1e-07,0.29,17,0.23163,0.028256,9.2933,0.8902,2596.5,229.03,176.73,19.591
6,1105,1,1e-07,0.32,28,0.25335,0.027797,10.506,0.86197,1981.3,229.92,175.92,19.638
6,1110,1,1e-07,0.34,34,0.30336,0.030145,8.2237,0.89224,2602.6,230.72,192.66,19.696
6,1115,1,1e-07,0.36,38,0.30059,0.032124,8.4584,0.94863,2205.6,231.57,204.75,19.771
6,1120,1,1e-07,0.32,24,0.35555,0.034046,10.046,1.0178,2409.9,232.49,191.88,19.859
6,1125,1,1e-07,0.36,33,0.27538,0.03112,13.223,1.0083,2227,233.38,216.48,19.925
6,1130,1,1e-07,0.36,35,0.40609,0.033889,10.222,1.045,2117.6,234.22,217.28,19.992
6,1135,1,1e-07,0.35,24,0.32608,0.034321,11.317,1.0869,1763.8,235.06,221.27,20.066
6,1140,1,1e-07,0.35,24,0.26216,0.033582,11.686,1.0686,2299.5,235.83,203.14,20.128
6,1145,1,1e-07,0.35,26,0.29496,0.033467,8.1474,1.0527,2220,236.47,213.31,20.181
6,1150,1,1e-07,0.39,36,0.26565,0.033449,9.6932,1.0487,2448.3,237.02,203.5,20.227
6,1155,1,1e-07,0.39,36,0.37106,0.036672,11.274,1.0952,2358.6,237.57,206.19,20.291
6,1160,1,1e-07,0.38,27,0.38568,0.037175,11.905,1.1358,2455.5,238.14,184.46,20.363
6,1165,1,1e-07,0.38,29,0.36625,0.036447,12.039,1.1263,2505.6,238.68,210.82,20.425
6,1170,1,1e-07,0.39,35,0.40013,0.036333,11.562,1.128,2152.5,239.14,160.39,20.478
6,1175,1,1e-07,0.41,33,0.36568,0.037122,13.847,1.1594,2253.8,239.59,164.32,20.53
6,1180,1,1e-07,0.41,34,0.43573,0.038858,11.062,1.1768,2460.7,240.04,197.12,20.592
6,1185,1,1e-07,0.44,42,0.42147,0.039129,12.488,1.1971,2322.3,240.46,193.86,20.655
6,1190,1,1e-07,0.44,43,0.36878,0.04159,11.648,1.2547,2286,240.92,216.87,20.728
6,1195,1,1e-07,0.44,38,0.40314,0.041975,11.832,1.3099,2816.3,241.42,210.46,20.805
6,1200,1,1e-07,0.47,45,0.4251,0.042035,13.776,1.3332,2255.7,241.93,216.69,20.876
6,1205,1,1e-07,0.47,43,0.47824,0.044463,11.213,1.3885,2780.4,242.44,207.86,20.956
6,1210,1,1e-07,0.44,31,0.42388,0.044842,17.203,1.4267,2239.3,242.97,190.65,21.037
6,1215,1,1e-07,0.42,12,0.41045,0.042482,12.867,1.4002,2080.7,243.44,168.24,21.099
6,1220,1,1e-07,0.4,9,0.40967,0.040501,12.365,1.2822,2387.8,243.72,236.16,21.135
6,1225,1,1e-07,0.39,13,0.47458,0.038579,11.614,1.1642,2530.4,243.73,209.84,21.15
6,1230,1,1e-07,0.42,7,0.33918,0.037472,10.41,1.0812,2565.5,243.51,209,21.15
6,1235,1,1e-07,0.4,11,0.40138,0.039719,11.221,0.97876,2472.8,243.04,205.24,21.162
6,1240,1,1e-07,0.39,7,0.38096,0.038457,8.628,0.90932,2393,242.34,185.36,21.173
6,1245,1,1e-07,0.43,10,0.36816,0.037453,8.6737,0.82872,2277.3,241.42,193.29,21.175
6,1250,1,1e-07,0.41,8,0.43079,0.040523,9.052,0.77334,2315.7,240.28,236.56,21.195
6,1255,1,1e-07,0.42,4,0.33833,0.039389,6.3394,0.71502,2556.3,238.97,229.18,21.218
6,1260,1,1e-07,0.41,9,0.45721,0.040018,5.8197,0.64413,2518.6,237.4,179.85,21.244
6,1265,1,1e-07,0.41,2,0.42609,0.03931,6.1472,0.60722,2377,235.62,183.37,21.268
6,1270,1,1e-07,0.43,4,0.38874,0.039199,5.7426,0.54005,2383.1,233.62,219.87,21.291
6,1275,1,1e-07,0.41,1e-07,0.45661,0.040795,4.4164,0.4914,2333.5,231.31,236.49,21.328
6,1280,1,1e-07,0.4,3,0.3559,0.039431,4.1293,0.42895,2565.4,228.65,234.32,21.363
6,1285,1,1e-07,0.42,5,0.36722,0.038412,3.9404,0.38943,2159,225.67,233.69,21.391
6,1290,1,1e-07,0.41,1e-07,0.39009,0.039866,4.5568,0.36491,2253.8,222.53,179.39,21.43
6,1295,1,1e-07,0.42,4,0.42407,0.039286,3.159,0.31854,1951,219.13,197.51,21.475
6,1300,1,1e-07,0.4,11,0.40847,0.040002,2.7167,0.29803,1999,215.5,203.04,21.528
6,1305,1,1e-07,0.39,3,0.33042,0.038501,2.5597,0.31509,1991.1,212.09,218.73,21.578
6,1310,1,1e-07,0.41,13,0.38866,0.03746,2.8252,0.29003,2268.8,208.84,228.86,21.619
6,1315,1,1e-07,0.37,9,0.4453,0.038911,2.5351,0.31808,2141.2,205.85,234.25,21.672
6,1320,1,1e-07,0.37,16,0.42644,0.035911,3.6719,0.3226,2015.6,203.31,196.83,21.713
6,1325,1,1e-07,0.4,17,0.29775,0.035443,4.2654,0.3615,1817,201.25,213.95,21.741
6,1330,1,1e-07,0.36,20,0.43363,0.037789,4.4032,0.40044,2004.7,199.84,235.02,21.787
6,1335,1,1e-07,0.35,21,0.33287,0.03493,4.5782,0.44942,2240.7,199.02,231.66,21.821
6,1340,1,1e-07,0.37,23,0.33491,0.033677,5.5271,0.49716,1685.2,198.73,251.53,21.832
6,1345,1,1e-07,0.35,23,0.34992,0.035094,5.2246,0.54883,1872.7,198.91,193.29,21.849
6,1350,1,1e-07,0.34,25,0.29651,0.033703,5.9317,0.59393,2275.2,199.44,219.33,21.859
6,1355,1,1e-07,0.31,28,0.37675,0.032679,5.9531,0.64328,2025.7,200.27,220.97,21.852
6,1360,1,1e-07,0.29,27,0.3264,0.0301,6.8046,0.70135,2304,201.39,206.86,21.819
6,1365,1,1e-07,0.3,26,0.3303,0.028085,7.7576,0.74704,2158.3,202.73,211.44,21.759
6,1370,1,1e-07,0.29,27,0.2492,0.028577,7.2846,0.78193,1931.8,204.21,204.74,21.696
6,1375,1,1e-07,0.29,27,0.27812,0.027847,9.4316,0.81738,1855.4,205.78,233.86,21.63
6,1380,1,1e-07,0.28,27,0.33694,0.027733,7.8747,0.84833,2044.9,207.4,207.78,21.562
6,1385,1,1e-07,0.24,23,0.30354,0.026909,7.7781,0.87534,1830.9,209.05,243.66,21.488
6,1390,1,1e-07,0.27,22,0.19208,0.023554,7.8233,0.87895,2057.9,210.68,211.82,21.385
6,1395,1,1e-07,0.27,23,0.24931,0.02545,9.7883,0.87711,2126.4,212.23,221.71,21.288
6,1400,1,1e-07,0.25,18,0.31981,0.025746,9.4955,0.8805,2002.5,213.7,220.04,21.206
6,1405,1,1e-07,0.25,18,0.2038,0.024179,8.271,0.85848,1982.7,215.06,218.99,21.116
6,1410,1,1e-07,0.25,22,0.23549,0.023935,7.3378,0.83927,2199.6,216.27,207.18,21.022
6,1415,1,1e-07,0.27,16,0.23541,0.023897,9.4373,0.84247,2339.4,217.41,205.18,20.931
6,1420,1,1e-07,0.28,12,0.2919,0.025504,8.7964,0.81531,1898.1,218.45,210.24,20.859
