Experiment,Time,TR_u_IPTG,TR_u_aTc,READOUT_RFP_o,READOUT_GFP_o,STD_RFP_o,STD_GFP_o
3,165.033333333333,0.8,20,184.86623559766,1286.25558586998,NaN,NaN
3,170.016666666667,0.8,20,187.507523969858,1279.6706551196,NaN,NaN
3,175.033333333333,0.8,20,190.104573942238,1273.27143458295,NaN,NaN
3,180.016666666667,0.3,60,192.625671290773,1267.13404474287,NaN,NaN
3,185.033333333333,0.3,60,195.787084436487,1258.61469566938,NaN,NaN
3,190.016666666667,0.3,60,199.657928629793,1245.78652952212,NaN,NaN
3,195.033333333333,0.3,60,203.994934187136,1229.3589254794,NaN,NaN
3,200.016666666667,0.3,60,208.685756654967,1210.48567702299,NaN,NaN
3,205.016666666667,0.3,60,213.787729246886,1189.85973661596,NaN,NaN
3,210.033333333333,0.3,60,219.336746247351,1168.19366400938,NaN,NaN
